,Bank0,Bank1,Bank2,Bank3,Bank4,Bank5,Bank6,Bank7,DIMMBER,Label,Pattern,Temperature,VendorMask,tRAS,tRCD,tRP,Model
3441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b33,0x33,20,A,35.0,12.5,10.0,A-M3
3442,0.0,0.988455655053,0.989855327643,0.988954489119,0.989765570499,0.989484673366,0.989670333453,0.989226548001,0.865676574642,b33,0x33,20,A,35.0,12.5,5.0,A-M3
3443,0.0,0.0622057504952,0.119292796589,0.0332556245849,0.0506845638156,0.00033423025161,0.123515089042,0.000290123745799,0.0486972723156,b33,0x33,20,A,35.0,12.5,7.5,A-M3
3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b33,0x33,20,A,35.0,12.5,10.0,A-M3
3445,0.0,0.988943840377,0.98856408149,0.988129825331,0.988409992307,0.98772105854,0.988525551744,0.989164648578,0.864932374796,p13,0x33,20,B,35.0,12.5,5.0,B-M0
3446,0.0,0.988097767346,0.987792597152,0.98870816268,0.98857798893,0.98845588509,0.988036734983,0.988830192015,0.864812416025,p13,0x33,20,B,35.0,12.5,7.5,B-M0
3447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0x33,20,B,35.0,12.5,10.0,B-M0
3448,0.0,0.987785125151,0.988866289146,0.989260701463,0.989212547429,0.988450837322,0.988477258012,0.98802774027,0.865010062349,p13,0x0,20,B,35.0,12.5,5.0,B-M0
3449,0.0,0.988891371526,0.987670575269,0.987548525445,0.988819916733,0.98839322757,0.988341984339,0.988280951977,0.864743319107,p13,0x0,20,B,35.0,12.5,7.5,B-M0
3450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0x0,20,B,35.0,12.5,10.0,B-M0
3451,0.0,0.988459537737,0.988584132865,0.988262010738,0.988049536012,0.987660308369,0.988578952849,0.987468772568,0.864632906392,p13,0x33,20,B,35.0,12.5,5.0,B-M0
3452,0.0,0.988830193877,0.987853631377,0.988830230199,0.988211785443,0.987540337257,0.987792569213,0.988586056046,0.864705600427,p13,0x33,20,B,35.0,12.5,7.5,B-M0
3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0x33,20,B,35.0,12.5,10.0,B-M0
3454,0.0,0.988659674302,0.988621624187,0.988542648964,0.989337549545,0.988594378345,0.988684891723,0.987937949598,0.865047339583,p13,0xff,20,B,35.0,12.5,5.0,B-M0
3455,0.0,0.989379372448,0.988463922404,0.988036655821,0.988458426669,0.98796964623,0.988463886082,0.988219781779,0.864873961429,p13,0xff,20,B,35.0,12.5,7.5,B-M0
3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0xff,20,B,35.0,12.5,10.0,B-M0
3457,0.0,0.988156403415,0.988868043758,0.989065414295,0.988344741985,0.989357572049,0.988608072512,0.988807242364,0.865150936297,p13,0x0,20,B,35.0,12.5,5.0,B-M0
3458,0.0,0.988219950348,0.98956263531,0.98876920715,0.98912506178,0.988820452243,0.988891263492,0.98883019574,0.865277345758,p13,0x0,20,B,35.0,12.5,7.5,B-M0
3459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0x0,20,B,35.0,12.5,10.0,B-M0
3460,0.0,0.989281258546,0.988834925927,0.990100488998,0.988961111754,0.987604585476,0.98846510984,0.987284613773,0.865066511789,p13,0x55,20,B,35.0,12.5,5.0,B-M0
3461,0.0,0.988097582012,0.988097540103,0.98821968399,0.989249482751,0.988516569138,0.988891028799,0.988158563152,0.864903806243,p13,0x55,20,B,35.0,12.5,7.5,B-M0
3462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0x55,20,B,35.0,12.5,10.0,B-M0
3463,0.0,0.988034823909,0.988866376691,0.989123687148,0.988343842328,0.988146079704,0.987572305836,0.988331968896,0.864802385564,p13,0x0,20,B,35.0,12.5,5.0,B-M0
3464,0.0,0.987914782949,0.989074364305,0.988097829744,0.988087452948,0.987721825019,0.989013353363,0.988402965479,0.864789071726,p13,0x0,20,B,35.0,12.5,7.5,B-M0
3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0x0,20,B,35.0,12.5,10.0,B-M0
3466,0.0,0.988426708616,0.988041392528,0.988208492287,0.987626316026,0.98902373109,0.988468556665,0.986856304109,0.864581437665,p13,0x55,20,B,35.0,12.5,5.0,B-M0
3467,0.0,0.986266527325,0.988158564083,0.98815865349,0.988578020595,0.987967256457,0.988036531024,0.988463780843,0.864453666727,p13,0x55,20,B,35.0,12.5,7.5,B-M0
3468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0x55,20,B,35.0,12.5,10.0,B-M0
3469,0.0,0.988659768365,0.989303809591,0.988356716931,0.98811436072,0.988410948776,0.987728689797,0.988866015337,0.86493003869,p13,0xff,20,B,35.0,12.5,5.0,B-M0
3470,0.0,0.98901314009,0.987487325445,0.988158704713,0.987664943561,0.989861710928,0.988891120069,0.988708059303,0.864973125514,p13,0xff,20,B,35.0,12.5,7.5,B-M0
3471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0xff,20,B,35.0,12.5,10.0,B-M0
3472,0.0,0.987424738705,0.989091002382,0.988100266084,0.98890381027,0.988084341399,0.988594518974,0.989296131767,0.864936851198,p13,0x0,20,B,35.0,12.5,5.0,B-M0
3473,0.0,0.988586172462,0.989135402255,0.98834197782,0.989430238493,0.988515263423,0.98907438945,0.988219872117,0.865162914502,p13,0x0,20,B,35.0,12.5,7.5,B-M0
3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0x0,20,B,35.0,12.5,10.0,B-M0
3475,0.0,0.988720655441,0.988446764648,0.988197616301,0.988421569578,0.988544180989,0.988686159253,0.988484400325,0.864937668317,p13,0xff,20,B,35.0,12.5,5.0,B-M0
3476,0.0,0.989257269539,0.987426286563,0.987121098675,0.988763574511,0.988763084635,0.988280776888,0.987609417178,0.864652688499,p13,0xff,20,B,35.0,12.5,7.5,B-M0
3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0xff,20,B,35.0,12.5,10.0,B-M0
3478,0.0,0.987135665491,0.989201031625,0.98959999904,0.9886635812,0.988893854432,0.989080334082,0.988822635263,0.865174637642,p13,0x55,20,B,35.0,12.5,5.0,B-M0
3479,0.0,0.98858587537,0.989684460685,0.988036567345,0.987723523751,0.987967257388,0.98791445978,0.989196171053,0.864888539421,p13,0x55,20,B,35.0,12.5,7.5,B-M0
3480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0x55,20,B,35.0,12.5,10.0,B-M0
3481,0.0,0.988642674871,0.988767287694,0.988315188326,0.989142152481,0.98881937284,0.988457610831,0.98800617829,0.865018808166,p13,0x33,20,B,35.0,12.5,5.0,B-M0
3482,0.0,0.988036781549,0.988891234621,0.987365432084,0.98766743578,0.98906625621,0.98815875873,0.987487418577,0.864584164694,p13,0x33,20,B,35.0,12.5,7.5,B-M0
3483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p13,0x33,20,B,35.0,12.5,10.0,B-M0
3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x33,20,B,35.0,12.5,12.5,B-M0
3485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x33,20,B,35.0,12.5,10.0,B-M0
3486,0.0,0.740516072139,0.766239661723,0.988445279188,0.987960197031,0.777723596431,0.987656589597,0.988633352332,0.779646843555,p1,0x33,20,B,35.0,12.5,7.5,B-M0
3487,0.0,0.988200863823,0.987386436202,0.987960286438,0.988756956533,0.988069249317,0.988468816504,0.98814199958,0.86462307605,p1,0x33,20,B,35.0,12.5,5.0,B-M0
3488,0.0,0.988260511309,0.988273537718,0.987663817592,0.988390984945,0.988191461191,0.988285826519,0.987669714727,0.86459198175,p1,0x33,20,B,35.0,12.5,2.5,B-M0
3489,0.0,0.982583206147,0.983670901973,0.983428871259,0.98360722512,0.983423823956,0.983289579861,0.983311436605,0.860414380615,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3490,0.0,0.737272882368,0.904525956605,0.983008411713,0.982855249196,0.982605162542,0.983504306059,0.983404741157,0.819647088705,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3492,0.0,0.983979703393,0.982069279999,0.983119671233,0.983328241389,0.982569144573,0.982122683432,0.982929254416,0.860014747304,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3493,0.0,0.737383788917,0.869348791894,0.982825565618,0.982947188895,0.983010887168,0.983379217796,0.983438644093,0.815291760548,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3495,0.0,0.983579749707,0.983395387419,0.98320748331,0.983120828401,0.981815004256,0.9836180415,0.983556506327,0.860286625115,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3496,0.0,0.982300628908,0.982517923694,0.984282521997,0.983396052849,0.984489507042,0.983123733196,0.983739616815,0.860481248063,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3497,0.0,0.737173772417,0.851153937634,0.98172676051,0.983221536502,0.932915945537,0.982371879742,0.982184173539,0.806343500735,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3499,0.0,0.982312481385,0.982996060979,0.982393339276,0.983043627813,0.983372161631,0.983744343743,0.982366888784,0.860028612951,p1,0x55,20,B,35.0,12.5,5.0,B-M0
3500,0.0,0.737445968669,0.863735741004,0.983465497382,0.98184984643,0.983212925494,0.982586792205,0.982034567744,0.814291417366,p1,0x55,20,B,35.0,12.5,7.5,B-M0
3501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x55,20,B,35.0,12.5,10.0,B-M0
3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,12.5,B-M0
3503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3504,0.0,0.741706283763,0.775599700399,0.986797722988,0.987103376538,0.790710917674,0.987959608436,0.987775955349,0.782206695643,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3505,0.0,0.988614223897,0.988419171423,0.987979545258,0.987891370431,0.988120641559,0.988353914581,0.988580016953,0.864744860513,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3506,0.0,0.989826246165,0.989514528774,0.987770374864,0.988316870295,0.98701903969,0.987020633183,0.98855291307,0.864752575755,p1,0x0,20,B,35.0,12.5,2.5,B-M0
3507,0.0,0.982845992781,0.983097761404,0.982879681978,0.983568520285,0.982236564625,0.983289105352,0.982941148337,0.860107346845,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3508,0.0,0.738112056162,0.97293988755,0.982825281564,0.983465586789,0.983379775658,0.983470389154,0.983252234291,0.828430651396,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3510,0.0,0.981990566943,0.981932674535,0.983758652117,0.982695091516,0.98300702963,0.982458924875,0.983807285742,0.85995627817,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3511,0.0,0.984100972302,0.984494988807,0.98278256692,0.984060581308,0.983596878126,0.982006547973,0.983065465,0.860513500054,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3512,0.0,0.737127975561,0.858593530953,0.983161050361,0.983465724159,0.968012511265,0.983348468784,0.98392371973,0.812204122602,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0xff,20,B,35.0,12.5,12.5,B-M0
3515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0xff,20,B,35.0,12.5,10.0,B-M0
3516,0.0,0.741797670722,0.756477458403,0.990276197903,0.990098030306,0.760410170071,0.989307335578,0.990344981663,0.777338980581,p1,0xff,20,B,35.0,12.5,7.5,B-M0
3517,0.0,0.989744217135,0.989873533137,0.989310838282,0.989510986954,0.989564273506,0.988796624355,0.989810045809,0.865826314897,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3518,0.0,0.988958154805,0.988774382509,0.986988475546,0.989264870994,0.989015000872,0.988840358332,0.988894290291,0.865091941669,p1,0xff,20,B,35.0,12.5,2.5,B-M0
3519,0.0,0.983593543991,0.983732627705,0.983690237626,0.982761335094,0.983099175617,0.982422907837,0.982448872644,0.860218587564,p1,0x33,20,B,35.0,12.5,5.0,B-M0
3520,0.0,0.737862778828,0.865047953557,0.982793720439,0.983131416608,0.982834551949,0.982373298146,0.983011103701,0.814631852903,p1,0x33,20,B,35.0,12.5,7.5,B-M0
3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x33,20,B,35.0,12.5,10.0,B-M0
3522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0xff,20,B,35.0,12.5,12.5,B-M0
3523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0xff,20,B,35.0,12.5,10.0,B-M0
3524,0.0,0.740653308108,0.804264377803,0.988078881055,0.988266921602,0.823025525548,0.988210246898,0.988025554456,0.790065601934,p1,0xff,20,B,35.0,12.5,7.5,B-M0
3525,0.0,0.98785855528,0.988477551378,0.988642141223,0.98816628661,0.98852667585,0.987683477812,0.988162342459,0.864689628826,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3526,0.0,0.98870779667,0.988160503097,0.988087233156,0.988593374379,0.988099262118,0.988598708995,0.987795573659,0.864755306509,p1,0xff,20,B,35.0,12.5,2.5,B-M0
3527,0.0,0.982636087574,0.983093443792,0.983418958262,0.983426897787,0.983583502006,0.981936895289,0.983161779534,0.86015719553,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3528,0.0,0.982859203592,0.983730456792,0.983058029786,0.982913560234,0.983131454326,0.983272332232,0.983549990226,0.860314378398,p1,0x33,20,B,35.0,12.5,5.0,B-M0
3529,0.0,0.737748328596,0.866408686154,0.984044923447,0.983406107407,0.983961540274,0.983502510469,0.983133215923,0.815275664034,p1,0x33,20,B,35.0,12.5,7.5,B-M0
3530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x33,20,B,35.0,12.5,10.0,B-M0
3531,0.0,0.983190102503,0.982543256599,0.982809440698,0.983729972504,0.983246022835,0.983404632192,0.982768039913,0.860211433406,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3532,0.0,0.983641799539,0.982755157631,0.982786425389,0.983395361342,0.982794882264,0.981758037116,0.982489109797,0.859952596635,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x55,20,B,35.0,12.5,12.5,B-M0
3534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x55,20,B,35.0,12.5,10.0,B-M0
3535,0.0,0.740881859325,0.79389737267,0.98795671016,0.988203908317,0.808553307317,0.988083817065,0.987594860606,0.786896479432,p1,0x55,20,B,35.0,12.5,7.5,B-M0
3536,0.0,0.988444593735,0.988470850512,0.988644430414,0.988153352402,0.989183926955,0.989331208169,0.98865470849,0.865110383835,p1,0x55,20,B,35.0,12.5,5.0,B-M0
3537,0.0,0.988575676456,0.988337686285,0.987794059329,0.988817526959,0.989605592564,0.989026069641,0.988587000407,0.865092951455,p1,0x55,20,B,35.0,12.5,2.5,B-M0
3538,0.0,0.983153937384,0.982757898048,0.983146034647,0.983181358315,0.982825160492,0.98285259027,0.983433734721,0.860168839235,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3539,0.0,0.983754846733,0.983217995614,0.982961787377,0.983137378935,0.983103331178,0.983741659671,0.983120551333,0.860379693855,p1,0x55,20,B,35.0,12.5,5.0,B-M0
3540,0.0,0.737289693672,0.87009984022,0.982427911367,0.982124527916,0.983086924534,0.98234273307,0.983196914662,0.81507106818,p1,0x55,20,B,35.0,12.5,7.5,B-M0
3541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x55,20,B,35.0,12.5,10.0,B-M0
3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,12.5,B-M0
3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3544,0.0,0.741660457104,0.764262219891,0.989788434468,0.989300636575,0.774718774483,0.988936133683,0.988935587928,0.779700280516,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3545,0.0,0.990201804787,0.989395794459,0.989188421518,0.989600327797,0.989524564706,0.989344312809,0.989556406625,0.865851454088,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3546,0.0,0.988367388956,0.988416096196,0.98826782126,0.98788988404,0.988911179826,0.989497935399,0.988686482422,0.865004598512,p1,0x0,20,B,35.0,12.5,2.5,B-M0
3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x33,20,B,35.0,12.5,12.5,B-M0
3548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x33,20,B,35.0,12.5,10.0,B-M0
3549,0.0,0.740516056307,0.764342653565,0.987285548821,0.988326368853,0.773793521337,0.987778645009,0.988023002632,0.778758224566,p1,0x33,20,B,35.0,12.5,7.5,B-M0
3550,0.0,0.988684195094,0.986519502476,0.987106990069,0.988268597052,0.987709414214,0.987382614054,0.98698955588,0.864082608605,p1,0x33,20,B,35.0,12.5,5.0,B-M0
3551,0.0,0.986307417043,0.987984360196,0.987899174914,0.988508810289,0.988133559003,0.988536070101,0.987976291217,0.864418210345,p1,0x33,20,B,35.0,12.5,2.5,B-M0
3552,0.0,0.982572776265,0.981105180457,0.982667094097,0.983034510165,0.982698995154,0.982793408912,0.983192289204,0.859758031782,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3553,0.0,0.982426229864,0.983464505523,0.983122126665,0.982902232092,0.982964381576,0.984136039391,0.983398041222,0.860301694542,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3554,0.0,0.737276643049,0.955700346734,0.982825278305,0.983559304848,0.98346748203,0.982982171234,0.982763846871,0.826071884134,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x55,20,B,35.0,12.5,12.5,B-M0
3557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x55,20,B,35.0,12.5,10.0,B-M0
3558,0.0,0.741385350935,0.761588416062,0.98960467428,0.990645254962,0.77392507717,0.987168267369,0.989059694111,0.779172091861,p1,0x55,20,B,35.0,12.5,7.5,B-M0
3559,0.0,0.988825678825,0.988226818852,0.988698870875,0.987061919644,0.988995576277,0.987793893553,0.987782390788,0.864673143602,p1,0x55,20,B,35.0,12.5,5.0,B-M0
3560,0.0,0.987599031068,0.988593146205,0.989439917728,0.987909182906,0.987835739739,0.988171594217,0.989990551025,0.864942395361,p1,0x55,20,B,35.0,12.5,2.5,B-M0
3561,0.0,0.983242388349,0.9825106957,0.982904735487,0.982909122482,0.983400614001,0.982950676233,0.983130912713,0.860131143121,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3562,0.0,0.983215681743,0.983707860112,0.982938440982,0.982573455665,0.982998666354,0.983691982459,0.983032235876,0.860269790399,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3563,0.0,0.737650828436,0.945953017101,0.982367586344,0.981787231285,0.982456909958,0.983012710232,0.983526874799,0.82459439477,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0xff,20,B,35.0,12.5,12.5,B-M0
3566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0xff,20,B,35.0,12.5,10.0,B-M0
3567,0.0,0.742072391324,0.850002616644,0.987773781642,0.989182427526,0.884113456123,0.989673473872,0.989734685048,0.804069104022,p1,0xff,20,B,35.0,12.5,7.5,B-M0
3568,0.0,0.98937897943,0.989323623478,0.989560622722,0.98938649334,0.988898199983,0.989456218667,0.989138344303,0.86564281024,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3569,0.0,0.98730406072,0.989079641178,0.989859572612,0.988105309196,0.990546062589,0.989269947633,0.989013194107,0.865397223504,p1,0xff,20,B,35.0,12.5,2.5,B-M0
3570,0.0,0.983303121757,0.983029652853,0.982297495008,0.982449347619,0.982482375577,0.98273340892,0.983189050627,0.859935556545,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,12.5,B-M0
3572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3573,0.0,0.741156979464,0.799296890385,0.986853563227,0.987652678043,0.817262888886,0.98863098491,0.988386316225,0.788655037642,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3574,0.0,0.98855413869,0.988161720335,0.987601664849,0.988068073988,0.988494538702,0.988782051019,0.988214296289,0.864734560484,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3575,0.0,0.98816989176,0.988707776181,0.988378864713,0.988927488215,0.988125266507,0.989158652723,0.988454102539,0.86499025533,p1,0x0,20,B,35.0,12.5,2.5,B-M0
3576,0.0,0.984221592546,0.982665542047,0.983694069553,0.981992016546,0.983094596304,0.98282304639,0.982619450499,0.860138789236,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,12.5,B-M0
3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3579,0.0,0.741431665607,0.776391714811,0.988750843331,0.9890565034,0.793328595348,0.98844795581,0.989057740197,0.783308127313,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3580,0.0,0.987821266986,0.988530557603,0.988031804562,0.98770041205,0.987876633182,0.98763516359,0.988995245658,0.864573885454,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3581,0.0,0.989343865775,0.987852956168,0.98857698217,0.988499842584,0.987385353073,0.987266212702,0.987773230299,0.864587305347,p1,0x0,20,B,35.0,12.5,2.5,B-M0
3582,0.0,0.982383632567,0.983097193763,0.982544614933,0.982472760137,0.983913748991,0.982556698378,0.98297665827,0.85999316338,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3583,0.0,0.737425564788,0.874509070069,0.983191552106,0.982977408916,0.983175470959,0.983287369832,0.98309967434,0.815958263876,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3585,0.0,0.983189471997,0.982028437778,0.983726620208,0.982051637024,0.982825443149,0.983832624741,0.982817754615,0.860058998689,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3586,0.0,0.737364541274,0.888055894058,0.982855903916,0.982702814974,0.982570680324,0.982738131192,0.982275757473,0.817320465401,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3588,0.0,0.982479991857,0.982421501074,0.982412391808,0.982327288482,0.983033350669,0.983677483164,0.983283494121,0.859954437647,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3589,0.0,0.982727495022,0.982365421485,0.983267998323,0.982754039112,0.982516894117,0.983036539517,0.981819479261,0.859810983355,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3590,0.0,0.737125060521,0.861799849663,0.983556537889,0.983315603342,0.982636662666,0.984725282528,0.983289145399,0.814556017751,p1,0xff,20,B,35.0,12.5,7.5,B-M0
3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0xff,20,B,35.0,12.5,10.0,B-M0
3592,0.0,0.983399301767,0.982329491526,0.983798399102,0.98409587983,0.983420619741,0.983312926721,0.981635198928,0.860248977202,p1,0x0,20,B,35.0,12.5,5.0,B-M0
3593,0.0,0.737704048865,0.879841205198,0.983069490641,0.9831910301,0.982055403758,0.982646518387,0.983313289471,0.816477623302,p1,0x0,20,B,35.0,12.5,7.5,B-M0
3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0xff,20,B,35.0,12.5,12.5,B-M0
3596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0xff,20,B,35.0,12.5,10.0,B-M0
3597,0.0,0.740836390294,0.767284953035,0.986797211692,0.987839730456,0.781304278411,0.987232223153,0.987110150978,0.779800617252,p1,0xff,20,B,35.0,12.5,7.5,B-M0
3598,0.0,0.988284369931,0.987180106342,0.988758570515,0.988044406287,0.988348960876,0.988169189543,0.987613088451,0.864549836493,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3599,0.0,0.987923393026,0.988163948059,0.988450574689,0.988778234459,0.988159335218,0.987621898763,0.987925431691,0.864627851988,p1,0xff,20,B,35.0,12.5,2.5,B-M0
3600,0.0,0.983061289415,0.983211124316,0.982968704775,0.982937766239,0.983949267771,0.983373947442,0.982854346223,0.860294555773,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3601,0.0,0.982603253331,0.982724748086,0.982296385802,0.982786121313,0.98300598748,0.982334739994,0.982715893947,0.859808391244,p1,0xff,20,B,35.0,12.5,5.0,B-M0
3602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x33,20,B,35.0,12.5,12.5,B-M0
3603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x33,20,B,35.0,12.5,10.0,B-M0
3604,0.0,0.740744921379,0.801184267737,0.988330815919,0.987777047791,0.82185435947,0.989304548129,0.987900922075,0.789637110312,p1,0x33,20,B,35.0,12.5,7.5,B-M0
3605,0.0,0.988865445368,0.987925702706,0.98863199167,0.988574229181,0.988567491993,0.988292109221,0.987974189222,0.86485389492,p1,0x33,20,B,35.0,12.5,5.0,B-M0
3606,0.0,0.988439804874,0.988906703889,0.988761803135,0.988634790294,0.988438743167,0.988352770917,0.989175106399,0.865088715334,p1,0x33,20,B,35.0,12.5,2.5,B-M0
3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,12.5,B-M0
3608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1,0x0,20,B,35.0,12.5,10.0,B-M0
